1	0.006766877
1	0.006519659
1	0.006737401
1	0.006814704
1	0.006692978
1	0.006424482
1	0.0073129
1	0.006550188
1	0.007158049
1	0.006812692
1	0.006884688
1	0.006832717
1	0.007028216
1	0.006975959
1	0.00726601
1	0.007225035
1	0.006973451
1	0.007302678
1	0.007222024
1	0.007175463
1	0.00710069
1	0.006621682
1	0.006879948
1	0.00726614
1	0.007584415
1	0.007381619
1	0.007032117
1	0.006799772
1	0.007373929
1	0.007062237
1	0.007228763
1	0.007198486
1	0.006848267
1	0.007440687
2	0.00689086
2	0.007437897
2	0.007176697
2	0.007063925
2	0.007095508
2	0.006473723
2	0.006956954
2	0.0075669
2	0.007680552
2	0.00795946
2	0.007121566
2	0.007504412
2	0.008102506
2	0.008655776
2	0.008216533
2	0.008295145
2	0.00788387
2	0.008525413
2	0.008064236
2	0.008356766
2	0.008116759
1	0.007806335
1	0.00765714
1	0.006667239
1	0.007637255
1	0.007371874
1	0.00709958
1	0.006959881
1	0.007580036
1	0.006951709
1	0.007024583
1	0.006982714
1	0.008028086
1	0.008147168
1	0.008151528
1	0.007494747
1	0.008053479
1	0.007255868
1	0.008268432
1	0.006711995
1	0.006340113
1	0.007140831
1	0.007251035
1	0.006480086
1	0.006517627
1	0.006590702
1	0.006873376
2	0.008406616
2	0.008246057
2	0.008223333
2	0.00822725
2	0.008237263
2	0.007834745
2	0.008293832
2	0.007718269
2	0.00771176
2	0.00762024
2	0.007207392
2	0.008123468
2	0.00781519
3	0.006408486
3	0.006557482
3	0.007905712
3	0.006889004
3	0.006884877
3	0.006983935
3	0.008114891
3	0.006917278
3	0.008241058
3	0.006727575
3	0.007463901
3	0.007940511
3	0.007585159
3	0.007887595
3	0.007673086
3	0.008088695
3	0.007808459
3	0.008416022
3	0.007998349
3	0.009023049
3	0.00897905
3	0.009066835
3	0.009955269
3	0.009248461
2	0.008088227
2	0.008062062
2	0.008561289
2	0.008417429
2	0.007370525
2	0.007941584
2	0.008412644
2	0.00773862
2	0.008515015
2	0.00808647
2	0.007118439
2	0.007640914
2	0.007835289
2	0.008080257
2	0.008209669
2	0.00861694
2	0.010327384
2	0.009997246
2	0.008439855
2	0.009120129
2	0.0101699
2	0.007598513
2	0.010393821
2	0.00893828
2	0.009094693
2	0.009265656
2	0.009507005
2	0.007170093
2	0.007618126
2	0.006947278
2	0.006928774
2	0.007260372
2	0.008004566
4	0.008435756
4	0.008511398
4	0.00844339
4	0.007967253
4	0.008601202
4	0.008386079
4	0.007795404
4	0.007473162
5	0.008978786
5	0.010912677
5	0.007006487
5	0.006569319
5	0.011101445
5	0.010906467
5	0.008134017
5	0.010995064
5	0.008933986
5	0.011272861
5	0.010328347
5	0.010915021
5	0.010003357
5	0.012468837
5	0.010148449
5	0.010069392
5	0.011619035
5	0.011408664
5	0.011244628
5	0.01165364
5	0.010375209
5	0.010804919
5	0.012994669
5	0.011796747
5	0.01243551
5	0.012640412
5	0.012839572
5	0.010604625
5	0.012284229
5	0.011344453
5	0.012882448
5	0.012337179
4	0.011605369
4	0.010828613
4	0.011908538
4	0.012477117
4	0.01126315
4	0.011208253
4	0.010754865
4	0.010674441
4	0.01100682
4	0.011864499
4	0.010769699
4	0.013065674
4	0.013054138
4	0.011492359
4	0.007377977
4	0.006455109
4	0.01320442
4	0.011938297
4	0.013735031
4	0.007399775
4	0.006458924
4	0.012904933
4	0.006759048
4	0.00735431
4	0.011484318
4	0.007061108
4	0.012920782
4	0.009234621
4	0.009536012
4	0.009308606
4	0.006690787
4	0.010131818
4	0.007182504
4	0.01024906
4	0.009993028
4	0.009700762
4	0.009182662
6	0.011594178
6	0.013400996
6	0.006879301
6	0.007785735
6	0.012923898
6	0.007314911
6	0.013055372
6	0.013193653
6	0.012865153
6	0.013051416
6	0.012266979
6	0.013288819
6	0.012431662
6	0.011870766
6	0.011827868
6	0.012260219
6	0.011462311
6	0.011701024
6	0.011976964
6	0.012782292
6	0.009734058
6	0.008643727
6	0.00741244
6	0.013069879
6	0.01328422
6	0.012577631
6	0.013122691
6	0.013202375
6	0.012199676
6	0.012195209
6	0.013361948
6	0.01360706
6	0.01309121
6	0.01326152
6	0.011582323
6	0.011139954
6	0.013580785
6	0.011796506
6	0.011964458
6	0.009013384
6	0.009641098
6	0.011531124
6	0.01179273
6	0.011787266
6	0.011404054
6	0.012530462
6	0.014598151
6	0.012882963
6	0.013125182
6	0.013134527
6	0.013039142
6	0.012704896
6	0.012450244
6	0.013072996
6	0.013252372
5	0.011978466
5	0.011764416
5	0.01204791
5	0.011903525
5	0.012448037
5	0.012812425
5	0.011952415
5	0.012329728
5	0.013082885
5	0.013804766
5	0.013795635
5	0.013002541
5	0.013201478
5	0.013190098
5	0.01176514
5	0.010431401
5	0.006620035
5	0.011719067
5	0.010598145
5	0.011230548
5	0.008503825
7	0.014023719
7	0.0174747
7	0.013934831
7	0.012395446
7	0.014411958
7	0.015005352
7	0.007906791
7	0.013888144
7	0.011168198
7	0.015080491
7	0.012633776
6	0.014328851
7	0.014424577
7	0.01272276
7	0.012905152
7	0.014435983
7	0.01335235
7	0.014362993
7	0.009915698
7	0.008618241
7	0.012536251
7	0.013336139
7	0.013902072
7	0.014699202
7	0.016006397
7	0.013940074
7	0.013018889
7	0.014047374
7	0.014133945
7	0.013341709
7	0.013421482
7	0.013615277
7	0.013659794
7	0.013719804
7	0.013343754
7	0.012994882
7	0.012978261
7	0.011795851
7	0.01124445
6	0.012510905
6	0.011439033
6	0.012706523
6	0.012891918
6	0.012918155
6	0.012945355
6	0.012364813
6	0.0126156
6	0.012931289
6	0.015551941
6	0.012948515
6	0.015643414
6	0.013064536
6	0.007563381
6	0.013733097
6	0.013699944
6	0.013745829
6	0.01380332
6	0.014888779
6	0.007084518
6	0.014529303
6	0.010886407
6	0.007482619
6	0.012732736
6	0.013350448
6	0.01373724
