0.335,0.054483313
0.377,0.056608682
0.396,0.072491251
0.519,0.04889499
0.561,0.114095549
0.621,0.08789399
0.636,0.13746531
0.654,0.137718656
0.7,0.144332994
0.77,0.131136819
0.783,0.100616573
0.821,0.099286481
0.853,0.116127447
0.978,0.172116091
0.993,0.138519114
1.016,0.143808877
1.036,0.141958649
1.078,0.141339367
1.104,0.128028116
1.13,0.260365594
1.147,0.166150161
1.167,0.181164244
1.17,0.168325699
1.184,0.140979854
1.218,0.254038639
1.244,0.133470402
1.298,0.193007325
1.325,0.174825364
1.347,0.263463124
1.365,0.233722395
1.3651,0.197159804
1.378,0.239128495
1.3781,0.224825664
1.379,0.226486123
1.388,0.193723712
1.397,0.156563032
1.515,0.205686831
1.8,0.3811686
1.939,0.696101
2.26,0.3692115
2.35,0.43945
2.38,0.6868601
2.5,0.4169628
2.539,0.299602
2.545,0.44283
2.663,0.836182
2.699,0.744924
2.722,0.519902
2.739,0.977823
2.75,0.781
2.758,0.805336
2.78,0.9591
2.806,1.077504
2.808,1.173744
2.849,0.592592
2.904,0.833448
2.908,0.561244
2.913,0.457341
2.925,1.155375
2.939,0.493752
2.956,0.94592
2.972,0.597372
3.009,0.914736
3.05,0.366962
3.051,0.329508
3.066,1.14975
3.113,0.52921
3.135,1.23519
3.156,0.609108
3.163,0.566177
3.194,0.344952
3.227,0.826112
3.27,0.4296444
3.285,0.79497
3.331,1.472302
3.354,1.415388
3.39,0.4780774
3.432,0.717288
3.473,1.028008
3.522,0.443772
3.531,0.395472
3.545,0.6381
3.56,1.088727
3.58,0.3959774
3.584,0.422912
3.63,0.6584795
3.641,0.571637
3.667,0.766403
3.67,0.5756789
3.68,0.2980129
3.717,0.524097
3.736,0.381072
3.785,0.36336
3.79,0.32965
3.795,0.451605
3.8,0.3409908
3.814,0.45768
3.82,0.5201045
3.836,0.675136
3.86,0.325728
3.892,0.879592
3.9,0.3535815
3.911,0.680514
3.924,0.533664
3.93,0.5596446
4.014,0.770688
4.08,0.4398791
4.09,0.4597861
4.24,0.2858469
4.37,0.68172
4.39,0.3402425
