Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Gloydius_blomhoffii,0.163751715073632,5.52596756083043,0.750636075177004,0.0214911264428599,23.2348702501369,7692.22554002994,209542.392279699,0.163747487912018,5.53017990027755,0.751104594223533,0.0215024519308619,23.2402843897893,7681.91967238323,209448.399343986,0,1,500,130.4770553,0,""
Cyrtonyx_montezumae,0.145368387798402,2.416,0.92943,0.021057,892.8914,592.927359375,17196.71484375,0.145368368737031,2.416,0.92943,0.021057,892.8914,592.927359375,17197.7225457607,1,1,23,136.7924783,0,""
Oceanodroma_furcata,0.0227272604222343,4.06321619663639,0.966683567765711,0.0307732786796132,19.8458456992141,1859.02558844554,15764.4052658658,0.0227268356993126,4.06231729155561,0.966702710164467,0.0307615912830463,19.8854879341404,1856.981724766,15771.4835609255,0,1,500,76.2427232,0,""
Gallotia_bravoana,0.0641823820075923,4.88977996510644,0.70596992731475,0.0730802070027696,19.9403005936077,9565.99603188877,201550.689678441,0.0641823820075297,4.88978009872547,0.705969968245999,0.0730802128876921,19.9402967728119,9565.99453922588,201550.564480368,1,1,442,66.4128037,0,""
Brycinus_nurse,0.0189767924069267,4.34123818618798,0.95235437572678,0.021742,20.0879266809689,0.035925014339458,1376.11425781077,0.0187428563142916,4.3494912197942,0.952556368239827,0.021742,20.0960556430801,0.0359708582223429,1383.3343629324,0,2,1000,86.5122564,0,""
Alle_alle,0.105928499177959,2.48871223404561,0.953176519079221,0.0298101201448502,694.135552772516,1839.16204423522,15690.4294951873,0.105749182356559,2.48704317560137,0.953661474344997,0.0298460120605448,698.297172519167,1821.57874245746,15489.6862844428,0,2,1000,145.9310776,0,""
Trematomus_lepidorhinus,0.0930948199336437,2.82996458468107,0.612525278403277,0.022179,119.136234285778,1.17082656165424,124281.49382545,0.0558687735567447,1.31732260774,0.671304139404585,0.022179,62.55141009663,2.56144292009451,218205.73116933,0,11,5500,289.4166506,0,""
Stephanoaetus_coronatus,0.120883513888451,5.88455822791769,0.977323760674137,0.0219121405042865,444.362302209778,1906.5480659151,100341.254846923,0.120845202359599,5.89648678647512,0.977311728431105,0.0220329865362656,444.236565905765,1907.32498726151,100840.004316608,0,1,500,316.6300354,0,""
Birgus_latro,0.69842016888574,5.07886204466612,0.756041466033346,0.011471199693047,2.02107401530357,0.485851712750424,162366.514785961,0.697200181223176,5.08472951883007,0.762053040839183,0.0116187919200314,2.02545078437967,0.47095280486584,164624.917984027,0,2,1000,323.5194596,0,""
Acipenser_sturio,0.23815519114058,67.2445626566621,0.582289599006651,0.0895882479132149,1.76211892462477,46.9254712635019,15524237.2831819,0.238155188128097,67.2440936836283,0.582209785985955,0.0895927704229496,1.7621102116604,46.9486754282444,15529733.9074271,0,1,500,271.989694,0,""
Halobaena_caerulea,0.0954578082939836,2.70344254918497,0.783345725568464,0.0219137825210938,462.469593185259,18798.1679625188,122169.105701996,0.0950292878610246,2.70814055706543,0.79139774597963,0.0218799553292086,466.627685425275,17926.9291966694,117088.807242707,0,4,2000,200.6669624,0,""
Gammarus_pulex,0.239934321380809,0.11136129492709,0.893381419803393,0.0177196117245538,324.460211342781,0.0546465962064664,3.59062482101129,0.239766013576835,0.111272205485224,0.893329925651674,0.0177023849101057,323.994561182192,0.0546370598242823,3.57445656768067,0,2,1000,314.0596893,0,""
Oncorhynchus_clarkii_stomias,0.422432141180733,2.59701350531688,0.716817213336091,0.0562584190853058,61.3170903502776,97.0489920160837,32000,0.31166814027903,3.12268474794764,0.761941433275065,0.0529843139043975,54.2257811219822,70.2809337438506,32000,0,3,1500,339.4823918,0,""
Chlorochrysa_calliparaea,0.109920570833355,1.66142056064459,0.932806764680535,0.0338543793371154,458.520609674312,592.94540973929,7067.64137837512,0.108340177175542,1.56205053474599,0.921373283747906,0.031825361638487,564.959125784549,629.656895294883,7160.38218172882,0,7,3500,458.2469321,0,""
Arripis_georgianus,0.175896586118767,3.2258515927547,0.534099464427287,0.033612,209.173857833601,2.17964355228219,22567.1015481041,0.155051223049606,3.4331032267917,0.509703140106636,0.033612,182.741407400639,2.42900643252053,28496.3998113995,0,6,3000,558.2784164,0,""
Glaucidium_brasilianum,0.104320424988815,1.99126813270276,0.869414785948222,0.0233159984169923,547.82935124318,1628.14227567483,23862.928635035,0.104319366109569,1.99213722997504,0.869404092692408,0.0233441728071039,547.581433443823,1629.20212623681,23881.4104943319,0,1,500,406.2733169,0,""
Microcarbo_niger,0.105020120301255,2.62837500309891,0.984591688044175,0.0246706880603285,1339.26559420519,158.285935529471,4786.75071455851,0.104936808326626,2.61587399551558,0.984614020222675,0.0247011837091356,1374.9504219942,155.211407599009,4720.47825666589,0,1,500,361.0371658,0,""
Turdus_rufiventris,0.104198121171922,1.07156074516396,0.976675360448436,0.023763436463875,8017.0754343842,49.5740936814712,556.701841126034,0.104142734554649,1.07093966112148,0.976708501958828,0.023712504367195,8045.8972969912,49.0969218113872,552.430277002812,0,1,500,223.3216244,0,""
Dussumieria_acuta,0.290490353004082,0.593800192174673,0.993525518563695,0.0160690263458416,848.05704090409,0.00141731166730903,1629.64986456007,0.264059903056109,0.585757221468198,0.993700847037978,0.0163110254841218,864.976687325926,0.00143077580737029,2153.9859059224,0,10,5000,429.5128434,0,""
Mionectes_macconnelli,0.108529775124104,1.35575810880967,0.957577547824966,0.0313869241892627,638.860885002182,169.745758816819,2233.47038690089,0.108259053970591,1.34126589396004,0.956458812200171,0.0310290348733157,661.837356703763,172.096006791112,2240.3901810279,0,2,1000,73.716675,0,""
Pomatostomus_temporalis,0.0487046737543314,3.93116144232782,0.945224999562617,0.0559480265539206,20.6656602977592,1416.59480188197,7318.07403931221,0.0486857873378463,3.93790603929806,0.944514604295718,0.0561724576753795,20.2820829193269,1441.43245399616,7328.04661862839,0,1,500,99.6066299,0,""
Pygoscelis_adeliae,0.106265108211261,7.620406553701,0.994260879363016,0.0339019012893379,296.123235671605,579.685765949694,12764.8739872257,0.106054268540151,7.43609067163272,0.994312831534603,0.0329757435766036,319.815880188285,543.62946898189,11955.7695522127,0,2,1000,120.7209995,0,""
Thalasseus_elegans,0.110827216223163,2.36012931550454,0.852804610874326,0.0306877312507003,1210.46021858068,5219.53761675349,54692.2169707514,0.110510122185005,2.35499466922894,0.852458685500591,0.0304961764102003,1207.87032454622,5169.66541196881,53528.5613854356,0,3,1500,234.5278465,0,""
Porzana_carolina,0.111918022817744,1.6733264194733,0.770100520379449,0.0262034299874647,1114.87729019833,2180.63695028401,29090.4765071057,0.111830746734127,1.65901144573656,0.76963118480945,0.0257841831016406,1127.97656513615,2156.28853183825,28428.8779866837,0,1,500,219.569759,0,""
Balaenoptera_edeni,0.0501157274501351,135.400134533955,0.967761915894579,0.0597145316714593,20.4291849839849,10896686.4598295,1417752774.5204,0.0501016461126921,135.43591163458,0.967986965529438,0.0595255901120596,20.312996159826,10802106.9540736,1418844704.45988,0,1,500,205.8449412,0,""
Anabas_testudineus,0.102148977611727,0.522944420327794,0.998755401783793,0.0243390223130849,263.921275768992,0.00057432108886769,527.767674888063,0.102133103990517,0.523762533515126,0.998769203569693,0.0242384587868433,265.066970667563,0.000563667107595549,522.743768771244,0,1,500,183.973743,0,""
Lepomis_gulosus,0.302225706076497,3.4356253922531,0.93222115288596,0.150840926072867,14.01160889127,0.183452750182924,3605.486182092,0.299214547239351,3.44856584532684,0.931977306167091,0.150586257790498,14.0007738941591,0.184058374465649,4467.12902894738,0,2,1000,93.6232441,0,""
Zanda_funerea,0.106712135164556,4.08258995372372,0.928326612892143,0.0274773689382297,446.395890769125,2548.77854605585,119860.506014417,0.10665515678325,4.09094396426978,0.928069499484012,0.0277141959367462,446.83686746317,2566.43567477465,120984.533678027,0,1,500,95.0677049,0,""
Odontostilbe_paraguayensis,0.0303881269231621,0.749275108310458,0.538804107018662,0.0212926987920489,27.920891247368,1.68882248672374,1396.18594796209,0.0297693238207545,0.748814823898323,0.525849123158452,0.021271467747092,27.4513828375439,1.77337088962558,1503.51056251695,0,2,1000,115.9671576,0,""
Burhinus_capensis,0.145965107038482,2.42169341102632,0.917731823892112,0.0206908905974806,1714.32119588815,1164.3179437812,29103.5147617863,0.145933960970677,2.42226393823426,0.916906193681716,0.0207668797096203,1721.62449051602,1171.19005957856,29324.9385975463,0,1,500,110.067877,0,""
Ammocrypta_pellucida,0.223238046525591,1.45454293120848,0.91065123564674,0.0613144936973088,47.8132088873636,0.523372444333802,199.578056749358,0.222961443434387,1.45437710920736,0.91084132880538,0.0613231721806331,48.0260508338154,0.523584023823399,208.051132604654,0,2,1000,90.3743921,0,""
Agelaioides_badius,0.102936574750702,1.07267742919538,0.969769399802818,0.02329117179879,4842.26608584735,65.7261490792469,713.062106591155,0.102860224468294,1.06406143689722,0.970260339171979,0.023128172331503,5008.96916371782,63.0705475688539,687.543280897259,0,1,500,77.4287902,0,""
Larimichthys_polyactis,0.216470066406487,6.09923940507519,0.559587566854383,0.0345860015419294,56.8117357076967,0.936797302031747,6242.34767981686,0.210081774674292,6.10171321145888,0.559940186688211,0.0346464881972,56.8158527387575,0.93679511067897,6983.75306991087,0,2,1000,77.7044989,0,""
Accipiter_nisus,0.125097076189019,3.03449809366459,0.966011963556308,0.0228843932811353,512.623036300751,810.174490790612,11633.5099706894,0.0644042735493484,6.28092872333043,0.947770585185484,0.0590582997830922,19.8335876125538,5442.45993178909,26299.7327626666,1,21,10319,596.379313,0,""
Gygis_alba,0.125042670250929,2.299634861484,0.699634680692335,0.0201119401448798,387.036307210348,9832.69896311286,124599.021057904,0.125011548387832,2.30028331328749,0.698917221806306,0.0201333191890425,387.490462238004,9818.68677555427,124472.342116114,0,1,500,72.2701229,0,""
Rhinobatos_rhinobatos,0.140960838206158,12.8418171014396,0.769324640580115,0.0468413442149143,20.7158080449092,30673.0004971889,743138.016969511,0.140960804830275,12.8428875169479,0.769356840290911,0.0468324026240533,20.7131441105721,30664.1058110803,742826.699712845,0,1,500,74.5963004,0,""
Pontoporia_blainvillei,0.230765281535752,21.4965248178033,0.94009,0.0389247998483561,33.4923312366329,326242.975621388,7992878.95630465,0.230761430034495,21.5247316348871,0.94009,0.038962427145378,33.3215042223572,327145.62639145,7976319.1893563,0,1,500,75.0345424,0,""
Bubo_virginianus,0.107356485136599,4.58726820994833,0.980173842486709,0.0299016898572575,640.949882151328,703.588047527141,34996.4900573742,0.106979635617297,4.53272195594939,0.980693368617127,0.0294381450026808,667.099316319281,664.975208252105,32721.5756790623,0,3,1500,189.306019,0,""
Eopsetta_jordani,0.14675423952105,2.32902531897152,0.435986207589172,0.0255757244678197,4708.98897198727,0.0476037005693893,1825299.61259794,0.146684878791073,2.32540278359207,0.437512856887207,0.0256656586135256,4718.22511768388,0.0477463676685259,1845603.45773614,0,1,500,192.7665018,0,""
Trachycephalus_resinifictrix,0.266804303123801,3.650786681416,0.947672764130109,0.0417642179963897,30.1653911068818,0.519315404041954,6649.83741318095,0.266804301677748,3.65079692069872,0.947670372182678,0.0417659224983834,30.1650596014002,0.51935255507964,6650.42025732666,0,1,500,194.0907614,0,""
Mesoplodon_stejnegeri,0.0400594089891927,63.4485421731569,0.922377417888969,0.0460634032648442,19.4143511505161,10120721.5774108,86748189.241714,0.0400593970598538,63.4447724948472,0.922354877980272,0.0460635178250564,19.4182101178558,10123825.96706,86810775.1664042,0,1,500,193.1187081,0,""
Sauromalus_ater,0.94832015805377,5.70060836276627,0.34022276991386,0.0419463943802819,7.9207932211901,77485.7351587506,1028638.81484306,0.948320151279412,5.70041144381676,0.34014331281501,0.0419444330452548,7.9204430227053,77507.737150716,1028910.00988645,0,1,500,71.8420336,0,""
Liopholis_guthega,0.121154705461283,1.70518397432154,0.567197173140308,0.0235462006962172,386.480537590398,5089.72665176069,54383.4810134154,0.12115422113768,1.70494156527801,0.567179913524978,0.02354100548161,386.688100665441,5089.25113070199,54446.0230578519,0,1,500,54.1246442,0,""
Boa_constrictor,0.614200601747104,16.7757304135414,0.620863941038777,0.0229268466193157,45.7357368737703,99359.7357975506,8284774.07623477,0.614200549565684,16.7747566517898,0.620724760407719,0.0229209127526546,45.7224644773642,99407.4744160467,8283258.93286659,0,1,500,55.5154596,0,""
Cyprinodon_elegans,0.102883747045162,0.997823977953638,0.964018947846673,0.0656387877838782,60.9923290380436,0.0834445564680441,74.461766340393,0.095271973897249,1.4081185666805,0.962581916253856,0.0575637477517816,66.3986690156576,0.0776983621905664,72.2307099587159,0,5,2500,98.2992889,0,""
Pterocles_orientalis,0.128726649692603,2.6590206949312,0.963819817141609,0.0254698225122506,1035.52910130325,737.789903557521,13758.923601874,0.128662632184707,2.64384831587351,0.963861414156473,0.0253363557807254,1057.58650179291,730.010817004136,13635.9159563887,0,1,500,137.4756122,0,""
Mesitornis_variegatus,0.0417286831705746,4.40175249689119,0.947411414833788,0.0561118014108553,20.3945360953236,1734.69379743762,9336.36091052028,0.0416607213019368,4.40350562580685,0.947271251025649,0.0568447388728823,20.3108424202256,1746.91125756354,9369.97643069448,0,1,500,138.690118,0,""
Geronticus_calvus,0.120007981693464,4.82045347934869,0.969586370234751,0.0389311731939028,492.264532064632,1297.48975932477,76934.8458725885,0.11992833726179,4.80450678740153,0.969652880878424,0.0385702651086207,492.27477745465,1283.41180582491,75135.563420454,0,1,500,145.2639447,0,""
Sarda_sarda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524.2765403,1,"The logical indices contain a true value outside of the array bounds."
Pternistis_bicalcaratus,0.0699177476474694,6.55817104020674,0.961930053320446,0.0812624494516734,27.9907214723343,3662.30281130777,16739.8414990614,0.069916691641259,6.55817950429008,0.961931966613103,0.0812731484469543,27.9912006735809,3662.29981811525,16739.3920737009,1,1,489,168.6233119,0,""
Pomacentrus_wardi,0.0555696049773512,1.97830794648756,0.693469031317024,0.0197345597091192,13.6098286721781,4.74954468704507,1801.66760686928,0.0509663574506037,1.91890665555229,0.71278560769638,0.0196274664559918,14.5972909209492,4.30330509889066,1820.48936554749,0,2,1000,193.4077962,0,""
Trachurus_mediterraneus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,"Maximum execution time exceeded"
Gallus_gallus_IR,1.79911010903249,3.88312022455322,0.752074485698511,0.051717,3032.04943839644,17213.7966929571,9497167.41290443,1.79836034447793,3.88358589111128,0.751928130923219,0.051717,3028.58086969406,17236.7646829334,9512889.23778365,0,2,1000,6208.2074921,0,""
Elseya_dentata,0.0360383052220214,12.7649105241944,0.929579401954791,0.0137004649783493,13.751904779432,4331.41156587163,2349356.83825934,0.0360382533724942,12.7678233705086,0.929616831375051,0.0137061158704656,13.7433972474621,4330.99798138932,2349485.49058714,0,1,500,6187.0497549,0,""
Phoebastria_nigripes,0.123697015464935,4.83937671295475,0.699763376564564,0.021059070854192,481.340770850177,64178.4937630159,1152997.26596519,0.123643766336613,4.85314380325504,0.700067901393856,0.0211154411767453,477.531606189998,63980.6016335522,1150992.3023461,0,1,500,6173.6321193,0,""
Clamator_glandarius,0.119049250976774,2.3223042921426,0.803655854850406,0.0404993738084389,873.025734382986,2425.05559760633,62663.987674263,0.118962333559669,2.3193296914609,0.802909110625735,0.0406214823748772,884.49890976199,2419.20575563412,62954.499437584,0,1,500,4934.1293509,0,""
Poroderma_africanum,0.125031374590376,10.1792980596614,0.656434491182535,0.0278802098446118,30.8526701613341,12076.2555060091,3231694.02235824,0.12503137458528,10.1792994394114,0.656433192402714,0.0278802351752047,30.8525875327061,12076.3554125184,3231709.63478818,0,1,500,84.8578606,0,""
Aphanopus_intermedius,0.119945228763324,5.72924747429324,0.97,0.021677,484.334623212345,0.00300624464808855,148168.159901127,0.11993282348603,5.73011873575791,0.97,0.021677,484.484132253682,0.00300624464838911,149875.83770411,0,1,500,85.4095164,0,""
Pseudoplatystoma_fasciatum,0.0315138255135495,12.3961572948794,0.979883117591912,0.018544,27.5998166088774,0.0561557215363255,35654.0816412399,0.0148148951439325,12.7121115248676,0.978946930594013,0.018544,25.6113213452918,0.0615895317415473,36544.2885255144,0,4,2000,32197.7094442,0,""
Pseudobulweria_rostrata,0.115451943005271,3.22242609760844,0.67517666680514,0.018049597244591,427.108156851195,29065.3041188004,377427.976493708,0.115422139540165,3.22139377116496,0.675143535068428,0.0180478425244673,426.056197449578,29102.8694316574,377196.925876125,0,1,500,3311.663178,0,""
Thalassarche_cauta,0.100656678695999,4.85586593629576,0.886948225865146,0.018038137156474,644.118764595966,16196.400687834,331142.580361658,0.100367244010152,4.84950784595046,0.891096703911741,0.0180041151038599,652.629203837831,15267.7463243661,313299.32548099,0,2,1000,3358.2774884,0,""
Corvus_corax,0.114954525930591,2.70799557074161,0.962500261320521,0.0274730136109919,3738.15451938236,481.313533113452,15818.0790585592,0.114287112240201,2.63603174620294,0.96138731133945,0.0269778644350301,4076.60581845085,462.443976000325,15050.4643870919,0,5,2500,3513.2731226,0,""
Callorhinchus_milii,0.0795155945056698,15.7739287481073,0.992296029262796,0.0356649008775072,27.2608695774218,206.287638492203,35547.1910541993,0.0795155894944759,15.7741069779258,0.992294857034038,0.0356656153340126,27.2602159435724,206.342986621364,35550.7046931163,0,1,500,279.0494807,0,""
Myiopsitta_monachus,0.0253110619787342,3.90822904846786,0.818403362094225,0.0411365599050811,20.6819842351093,6206.03206654414,59643.9207144815,0.0252458819712716,3.91779732944789,0.820070643408247,0.0411495840187189,20.5269101206384,6125.61023815916,58810.4564422353,0,1,500,282.9265126,0,""
Inia_geoffrensis,0.0359714936757208,26.4526368040285,0.780021593532735,0.0297222015476532,20.4633957414748,3828215.98186443,40799517.7324045,0.0359462214768875,26.5232204560439,0.780815103356137,0.0297839748007965,20.1759086828933,3832737.55741253,40222182.811037,0,1,500,231.4559001,0,""
Dromas_ardeola,0.112448831999197,3.90158352793483,0.899414535344845,0.0408053166614039,252.393189985,12918.5106706641,146710.825646535,0.112374939475212,3.89483780485968,0.899203160087328,0.0406452655821848,251.996001662881,12957.7477747273,147527.181315104,0,1,500,89.0503037,0,""
Rhabdotorrhinus_waldeni,0.108703717117734,5.31433792806775,0.975632743557999,0.0363753761644513,272.807724135363,1549.15006872638,79601.8255452194,0.108664567182743,5.31005966275418,0.975495426865249,0.0363066749732479,272.021629266448,1554.28567057827,79429.4944418749,0,1,500,96.7832119,0,""
Phoenicopterus_ruber,0.112406703346197,11.2853641358327,0.992206406773958,0.0948459134754776,30.1579362527516,3997.02415194443,12230.7146881777,0.112405509688258,11.2866919850731,0.992207868537169,0.0948552057780294,30.1440280220015,3996.32544459384,12233.0932441356,1,1,320,92.4757306,0,""
Ammospiza_maritima,0.10295026633022,0.976886972168671,0.942112052174656,0.0248808497611486,3551.85693038578,128.849199299449,1021.21095625469,0.102394569266271,0.943359753368386,0.941140504437546,0.0240854674972062,3950.17674688809,121.326359179039,945.731250262216,0,3,1500,157.4095978,0,""
Polyplectron_inopinatum,0.123039384362692,7.14448597329291,0.98776505481936,0.0881616730783918,57.6140720621878,1640.0724149722,38081.2890367322,0.123034284774109,7.14396915511271,0.987831767894724,0.0881429887016273,57.7601711629772,1626.84436879298,37889.693443018,0,1,500,145.262446,0,""
Schiffornis_turdina,0.124218884559635,1.71471966617481,0.968995653693944,0.0252564445261066,488.050120182297,218.755653066722,2987.64229454522,0.124218059537989,1.71447112945414,0.96902461800019,0.0252441827114385,488.070741006748,218.494525230273,2982.61825733284,1,1,411,140.8393519,0,""
Coronatella_rectangula,0.116790861087406,0.0170966327562693,0.72738775143974,0.0140890612349493,2871.7262870449,0.00129046904034634,0.00628853175248349,0.116790861085424,0.0170966337100022,0.727387530769111,0.0140890646656425,2871.72544906606,0.00129047059609963,0.00628853996818521,1,1,372,127.5836045,0,""
Pluvialis_dominica,0.124319227897149,1.42584158929912,0.897234880368932,0.0208534074770074,3382.17364208117,1189.45112699403,6094.38969479986,0.12430689412355,1.42804364839381,0.898694815443402,0.020842532390421,3374.60675766195,1168.63135843003,6004.92453639012,0,1,500,69.2702229,0,""
Chanos_chanos,0.828813641134573,7.12353202433233,0.678757927329886,0.0139565076961689,17.3560370364332,0.362997482394321,2809898.55864389,0.59307993067826,5.57205053291412,0.638562277241977,0.0274309965643637,11.0365811467961,1.24436566518359,5973157.82678214,0,27,13500,700.8731986,0,""
Lagopus_lagopus,0.115664809610422,2.05424263078699,0.993672116163439,0.0198374246770218,4229.76973298204,17.9858791521881,420.204813594647,0.115661727405709,2.06484181312212,0.993680055674492,0.0199116959076299,4160.4017197559,18.1771258727555,424.814546655378,0,1,500,707.0633684,0,""
Astyanax_bimaculatus,0.0065906150382816,2.97244640425945,0.985062650930908,0.0200399525186123,18.5141276691824,0.0258704947566481,363.492088130954,0.00392697969006937,2.97331512433147,0.985113245089962,0.0200669340668153,18.6036413368603,0.0257194352811204,388.953497220246,0,2,1000,766.0538151,0,""
Evynnis_tumifrons,0.0803414198246755,2.63204011475006,0.974569513265222,0.0276851193262605,35.3595908835409,0.0256949153103607,9011.91155757192,0.0784096777906236,2.60129808833892,0.975197192155226,0.0265071852225114,36.5639959583886,0.0239954226961182,10253.7398553282,0,4,2000,852.0257347,0,""
Dendrocygna_bicolor,0.100910654686214,2.07743901016265,0.80423347167795,0.022122334155239,4348.33247979328,1912.50242605143,46947.8008318216,0.100855700920241,2.05938563729804,0.804959393178784,0.0220019811238058,4478.43364798576,1856.78939771684,45353.1258234149,0,1,500,250.9045436,0,""
Takydromus_hsuehshanensis,0.66561717669262,1.61395748107373,0.637564992070335,0.028119272955322,56.7834018272086,1142.80516988594,52413.1598536104,0.665607325473978,1.61388242745029,0.637574700775234,0.0281194616276189,56.7880031541408,1142.46511254909,52415.4427093622,0,1,500,260.1965548,0,""
Deveximentum_ruconius,0.0206221972273429,1.74007239858601,0.915323353281012,0.028761,21.8681988675934,0.0989837709284162,1087.81684277849,0.0118446890333856,1.56897115746205,0.899243322244971,0.028761,18.7698779975779,0.126426687402666,1467.08215490565,0,3,1500,232.466889,0,""
Archosargus_probatocephalus,0.155306238755601,7.66707982087307,0.994765301987431,0.0784648912675198,24.0965557195122,0.00501525861298181,16444.7634564506,0.153029360425801,7.64314932080314,0.99485965955629,0.0778539822572627,24.1142980348219,0.00484777261281433,17040.1816160152,0,3,1500,37369.3499342,0,""
Acrocephalus_palustris,0.127466388004356,0.862332341296009,0.933539841000008,0.0234327848447288,3022.24208770334,91.1174208077246,968.959883511108,0.127444700410125,0.862213622775521,0.933733456944416,0.0234465241798695,3041.00060877204,90.7612540964888,970.029127613005,0,1,500,172.5609916,0,""
Rhizoprionodon_taylori,0.111547210273161,7.25279268387482,0.870303964200506,0.0380405600605797,121.318845049218,18135.8563445212,618805.055294992,0.111541158927444,7.26596184336676,0.869111610958434,0.0380397845650566,120.28000657807,18420.5674654129,628342.937068669,0,1,500,150.3442268,0,""
Calidris_pusilla,0.145141684780199,1.57823999342174,0.842806130974184,0.03096,625.155043625555,1861.91105165,15314.3781134488,0.145128267484273,1.5815229911609,0.84352517822786,0.03096,617.606008823089,1866.4848663961,15361.368042901,0,1,500,131.5775574,0,""
Strix_occidentalis,0.0641955435026611,8.12210725689502,0.929427571325431,0.0997769579810646,19.8974167513981,23576.0504026367,582749.826532801,0.0641907168290784,8.1276160175534,0.929900541040277,0.0999062530582699,19.8153925594542,23399.7548308189,577960.558536891,0,1,500,73.5994792,0,""
Diplodus_cervinus,0.042244925868896,11.1922505916558,0.830591853805561,0.0460131060404607,14.9773268460557,0.172506594216686,37668.4198102733,0.0420539478319394,11.20129892764,0.830731265715066,0.0460607327206507,14.9479846491902,0.172506963352253,38338.6904170041,0,2,1000,74.2721786,0,""
Abramis_brama,0.640931433892483,11.3396021388325,0.658990695066833,0.0161511503025488,23.733744822608,0.54942792243199,229517.977683514,0.636657734806287,10.4135976446792,0.62164324787015,0.0145337927904851,28.0275641923116,0.549493002607385,242260.145127358,0,2,1000,213.0202221,0,""
Zhangixalus_omeimontis,0.116990808358671,0.420812430351946,0.923424915840566,0.0200812486475108,90444.9775849421,0.622236841941317,3602.39686754428,0.116990607080543,0.420768142660772,0.923492452366493,0.0200801553424255,90516.3867145589,0.621397672104284,3597.36118383313,0,1,500,378.2073568,0,""
Gypaetus_barbatus,0.127740242062,6.50674606857022,0.96822415391751,0.0218481356676832,443.045873368898,4045.17722694579,179554.469181548,0.127681974214991,6.52070734421598,0.968386566448035,0.0219955761275018,442.650807585737,4040.94644068248,180014.696922448,0,1,500,397.5337535,0,""
Patagioenas_fasciata,0.133177938443481,1.32784438743844,0.932769338971899,0.0177806392305567,7173.31257782776,290.379294534176,3686.93054171272,0.133142048078108,1.32794028712183,0.932762144614584,0.0177708056509599,7173.774215412,290.814384163793,3688.14002099512,0,1,500,511.8904785,0,""
Sialia_mexicana,0.113621724639561,1.15397058928706,0.618467281017621,0.026886196737952,1638.08312372549,2193.69545181825,21844.5923350032,0.113615672905391,1.15346546246836,0.618136873597177,0.0268629399282662,1637.52360224335,2194.10705900767,21831.0266740074,0,1,500,385.1817991,0,""
Anthus_pratensis,0.106133164680828,1.3941019939096,0.972203668743698,0.0280896717961737,812.487126941327,79.5445339972523,1312.4735120115,0.10606822168886,1.39191756192415,0.972185643764773,0.0281256604322566,817.571227627374,79.229761277233,1303.66149808301,0,1,500,227.0947594,0,""
Daphnia_longispina,0.642619524702835,0.0540302969237198,0.567066067365938,0.0196768170448634,5766.20870428355,0.015818231485957,1.36330626897204,0.642410792902339,0.054042027165746,0.56693101266352,0.019618674528229,5758.12662291599,0.015819195482085,1.35155129115708,1,2,661,230.1746046,0,""
Sardinella_maderensis,0.119891299821322,3.74369927147995,0.920147502684504,0.0222323263517193,42.2168948334193,0.0521859594522783,5964.65150396297,0.0028594926708859,1.68007014843016,0.890043199506538,0.0206606854627915,19.5144673069829,0.150477014823563,15265.0955101855,0,12,6000,256.7752778,0,""
Cyprinodon_macularius,0.0578039681966357,0.727812719260997,0.97371529882935,0.0340934503574649,38.2711564879603,0.0628371917742199,6.75621465605565,0.0578037328572993,0.727772110725606,0.973709912653247,0.0340919508106984,38.278158518306,0.0628386840549641,6.75634784178793,1,1,337,246.0630921,0,""
Lutjanus_synagris,11.398758284049,11.0985107766393,0.856636736325275,0.0342718441246254,13.8870146912111,0.12957645741464,110522.122305549,0.123541453921457,11.0960721748867,0.85660660206494,0.0342682109018554,13.9014828657514,0.129576438380031,112043.917548937,0,2,1000,267.4596399,0,""
Gyps_africanus,0.100520377844604,7.16975988158245,0.956519346350267,0.0259999925901134,356.846396613928,9104.55062639739,363539.318952113,0.10047377055767,7.18320221475881,0.956272154240874,0.0262218070502047,358.607464611669,9189.28617538124,367905.976040259,0,1,500,257.0807963,0,""
Sardinella_albella,0.119577165550863,0.952615183904176,0.76433870336712,0.0225855234688329,2686.01486104938,0.0210706587610776,72632.8724850308,0.119532652210118,0.948417507873587,0.762866781785462,0.022496293589825,2715.72390050977,0.0210683086339896,74421.2252491593,0,1,500,103.8533942,0,""
Carassius_auratus,0.0918909115530791,10.3732923385125,0.9576181581609,0.112347554551844,17.389915479603,0.0853310736686856,7102.87706094645,0.091748234074965,10.3736921087594,0.957612964027188,0.112340487011821,17.380590426743,0.0853310694477996,7228.62516316719,0,2,1000,127.1562171,0,""
Hemitriakis_japanica,0.0751209617785223,13.4304560690873,0.814408598309868,0.0310941715447302,25.8871919723847,15992.1763124341,1741333.50938098,0.0751209617778607,13.4304569744401,0.814408603774745,0.0310941694165676,25.8871845597693,15992.176018694,1741333.01218098,0,1,500,97.7633698,0,""
