Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Septifer_virgatus,2.28144067996185,0.407702108686941,0.90299346829418,0.039851480592936,5.52763693724955,0.000218339432772453,1.66055997764101,0.191762358607701,0.966486445071716,0.820621743838693,0.0330187057966308,5.82561332695556,0.000545681101014583,56.3369609415901,1,8,3677,62.5515486,0,
Menidia_extensa,0.0360644460245756,1.05568616477943,0.994607759242467,0.0375830933375725,31.6200409543743,0.00516186767211601,18.4186293301953,0.0347172805596432,1.33321246412513,0.994525570869389,0.035122294069001,32.9988813885137,0.00494354202006116,17.160011714045,0,3,1500,20.2450068,0,
Nuchequula_gerreoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Piaractus_brachypomus,0.0361034733739915,18.6793053647002,0.999318504818129,0.0466085615191788,22.1772959848058,0.000477960553711904,7649.35218266833,0.0361031497605973,18.677724602728,0.999318707725873,0.0466097806293345,22.1817633587044,0.00047774253545458,7643.27718931469,0,1,500,68.9429359,0,
