Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Cheilopogon_cyanopterus,0.00576573229520273,2.48346205635003,0.994670525450922,0.022547,21.3155024646277,0.00332014364774285,4866.51160218005,0.00572436557272961,2.48298526871216,0.994659722399232,0.022547,21.2191645783645,0.00332262252680698,4852.77773023076,0,1,500,8.4571634,0,
Perna_viridis,0.595314842859529,1.3861,0.96365,0.014444,8.7099,2.118e-05,20.52,0.566029131957109,1.38616570457938,0.963624404617398,0.0144449931743836,8.70921347685273,2.11990987117514e-05,25.4347651201146,0,3,1500,50.1250236,0,
