Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Hemibarbus_labeo,0.0322768312362279,9.9657,0.95872,0.020875,13.5592,0.04662,28850,0.00834449396343443,10.2784999245345,0.955000881458854,0.020875,15.2429648564744,0.0480168396011181,32574.5372531161,0,4,2000,74.7553943,0,
Hippocampus_guttulatus,0.0693172757782291,1.1581,0.66953,0.020321,29.2549,4.191,8563,0.0378810110862367,1.15850993909646,0.659600190125823,0.0208165101120221,29.0892626310856,4.42048281542391,11410.2276438797,0,3,1500,46.5424902,0,
Ictalurus_punctatus,1.46368083508774,0.65076,0.99445,0.053804,50.9177,0.1226,9988,0.569716603402408,0.543010351858387,0.996213960281718,0.0517542153604306,59.0127476801717,0.0795901558989678,12964.9217224621,0,6,3000,11345.1406427,0,
Istigobius_decoratus,0.0990390113098855,2.0409,0.9,0.02,36.0526,0.09169,787.8,0.0961931735623544,2.02959258748863,0.9,0.0201903868900482,38.6338802566245,0.0855309911388797,791.004458769164,1,1,475,12.3992436,0,
Istigobius_goldmanni,0.111732566122099,0.859640979778692,0.9,0.0202318859719548,42.7821914534119,0.115472319385592,69.1577364197238,0.111732566122085,0.859641001854445,0.9,0.0202318867012936,42.7821887944026,0.115472341107855,69.1577378088656,1,1,295,9.7398344,0,
Karalla_daura,0.0142018686841154,3.3794,0.99182,0.023514,27.7345,0.006216,912.6,0.00623356172133341,3.46041821706302,0.988894237577623,0.0206407698654513,19.283134984199,0.00925230382573448,1207.33377822236,0,5,2500,34966.8620958,0,
Lates_stappersii,0.00457057044933768,4.8246,0.86112,0.018776,16.1852,0.4983,58320,0.00449068706044072,4.82403355296384,0.865316201587898,0.0190320644629237,16.6802226236881,0.476867692456631,56178.4822295746,0,1,500,14.3827324,0,
Latridopsis_ciliaris,0.04181866918412,8.1348,0.74962,0.024999,21.8069,0.6824,923000,0.0415630469131761,8.12475124165215,0.750150327557858,0.0251493492340944,21.9709737055502,0.681728051004449,913005.482394345,0,2,1000,54.7501262,0,
Leiognathus_brevirostris,0.0224207936595288,3.3934,0.98028,0.022491,25.3677,0.01586,1076,0.00806606002683649,1.47468270574782,0.984257802460663,0.022491,21.1191515964536,0.0173050232694385,1221.40073094766,0,6,3000,15312.5548439,0,
Lutjanus_adetii,0.00826162035880493,3.9886,0.85,0.025537,16.4137,0.1787,202900,0.00611741631250582,3.97976333201131,0.85,0.0251698986723527,16.6556827744726,0.175504309934596,215287.233109652,0,2,1000,37.9299222,0,
Menticirrhus_americanus,0.201889503350772,4.6441,0.8664,0.022081,18.5397,0.1627,28380,0.189124634564197,4.48199516099139,0.883611016650824,0.0205216768677871,21.2545500998681,0.122661254695411,25732.2546730174,0,12,6000,295.3323865,0,
Menticirrhus_saxatilis,0.113126493201506,3.807,0.85457,0.019465,27.7333,0.1367,93720,0.110777335115073,3.83591075029236,0.843298614689055,0.0201871626115941,25.7058026539021,0.159773516387514,109084.090258046,0,3,1500,53.4264808,0,
Nannatherina_balstoni,0.182717680922592,0.65242,0.97259,0.021888,46.8781,0.02485,159.7,0.125551443524313,0.890908903043148,0.955372301477823,0.0227741607914579,30.3986500099048,0.0430548662103663,292.94282891316,0,4,2000,70.697175,0,
Nuchequula_blochii,0.0298714450281513,2.1047,0.95855,0.021847,37.2153,0.03294,322.4,0.00687815639699499,1.17394842858327,0.937509235507923,0.0207872690989529,20.5647394494225,0.0743187433747067,712.609612968038,0,9,4500,131.4078334,0,
Pangasius_pangasius,0.103219113063313,7.4796,0.45667,0.02387,118.7696,0.3836,1236000,0.091681335813567,7.41434245394992,0.45667,0.02387,104.677634726767,0.436592424382747,1559420.33608424,1,8,3878,337.9061194,0,
Parailia_pellucida,0.0422538463660785,1.0162,0.92075,0.022,14.9276,0.06029,360.9,0.0100572027573229,0.998206659808457,0.919911801972758,0.022,14.7988039010136,0.0608102000229914,459.643100195784,0,5,2500,91.291282,0,
Paralabrax_auroguttatus,0.202333668927758,9.4326,0.68048,0.027293,16.0721,0.2534,1102000,0.0283714021425285,8.86129425548927,0.70494338543972,0.0212434962305306,18.6679592269304,0.174398699625717,883250.244469798,0,5,2500,146.6798805,0,
Paralabrax_clathratus,0.0294602279363628,8.7827,0.51524,0.023978,17.7993,0.3446,1088000,0.0293563163179579,8.62983855592407,0.520759406893113,0.023978,17.8018714658846,0.34342702723581,1099932.18939868,0,2,1000,31.3174155,0,
Pellona_harroweri,0.0541234398744486,1.9953,0.97182,0.01885,7.568,0.03584,1110,0.0446137103355642,3.2935489495712,0.973903692120442,0.0171197861002281,8.66496946093639,0.0277270184466248,935.542193669456,0,8,4000,112.2522029,0,
Pennahia_argentata,0.158865138913275,3.971,0.61825,0.022481,171.1026,0.09086,17640,0.0904245130127938,4.68816238620876,0.516648473235136,0.0319770034895625,59.3580361144196,0.370837166943883,49413.2545919656,0,23,11500,453.7842244,0,
Perna_viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,Maximum execution time exceeded
Plectropomus_leopardus,0.0140017243610635,10.7039,0.99341,0.018967,14.3,0.003428,13320,0.0129208879259115,10.4180075076286,0.993485484268272,0.0181195207325089,14.5399261739033,0.00329133893441888,13499.7316080864,0,2,1000,35.0853207,0,
