Row,init_loss,z_i,kap_i,v_i,p_M_i,E_Hb_i,E_Hp_i,final_loss,z_f,kap_f,v_f,p_M_f,E_Hb_f,E_Hp_f,convergence,n_runs,n_iter,execution_time,error,error_message
Mene_maculata,0.0428159683149172,1.2985833356388,0.97889948898159,0.0252844114661517,14.4917412020667,0.0134823744237035,9364.6363568968,0.0427240410081728,1.29731921306984,0.978823787834266,0.0254080756693625,14.4167130817277,0.0134896738236281,9434.93748960265,0,1,500,15.2928191,0,
Oncorhynchus_nerka,0.2670622337653,2.72674346014337,0.974315818788987,0.0918627000108012,48.5182933242504,9.38733852114793,458819.070637957,0.266460646715702,2.72734616600595,0.974170932107191,0.0912852208025416,48.2771445960356,9.38516991518881,460779.560361239,1,3,1181,51.1454554,0,
Septifer_virgatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Thryssa_hamiltonii,0.069604057633687,2.66788955041034,0.978538926046309,0.0329171864691401,28.5405954056685,0.020530822839196,4025.66572348033,0.0695473864064246,2.5619049875937,0.979260067949099,0.0330805498474494,29.1119804434794,0.0199875880976514,3952.26712106778,0,1,500,18.2801242,0,
Thryssa_setirostris,0.0777961664079542,1.3137518791197,0.979543204523906,0.0361111910029009,45.4940213454446,0.0217847585832503,7765.49587249501,0.0777949401800666,1.30861140014594,0.979463480840812,0.0362039642677421,45.296189765126,0.0219371104444922,7803.54414579084,0,1,500,19.5939693,0,
Trachurus_mediterraneus,0.0300853506676981,3.850282597238,0.968295672020425,0.02648,27.0119540392338,0.0256461098109501,4474.45219381448,0.0259498917269576,2.43200871302352,0.972801705507325,0.02648,25.6160493378925,0.0267403749041637,5428.45352861133,0,7,3500,66.0706871,0,
