Row,data_split,deb_loss,success,error_type,error_message
Zhangixalus_omeimontis,test,2.9343666381281,1,,
Microcondylaea_bonellii,test,2.08980274031121,1,,
Turdus_hauxwelli,test,1.21223505536536,1,,
Bucorvus_abyssinicus,test,1.03688748845652,1,,
Neotrygon_annotata,test,0.278720556267179,1,,
Lepidorhombus_whiffiagonis,test,1.85334807368908,1,,
Decapterus_macrosoma,test,0.196714151304279,1,,
Geococcyx_californianus,test,3.59904249878251,1,,
Scophthalmus_rhombus,test,2.51847337138567,1,,
Balaenoptera_physalus,test,NaN,1,,
Rhynchophanes_mccownii,test,0.5303917784652,1,,
Nothonotus_bellus,test,6.66639021474931,1,,
Larus_californicus,test,0.431889767229273,1,,
Amphiura_filiformis,test,4.15829544216586,1,,
Dissostichus_eleginoides,test,6.92685044008253,1,,
Lonchura_oryzivora,test,3.31033916798542,1,,
Acipenser_baerii,test,2.30265671227042,1,,
Pleurobrachia_pileus,test,2.47382370760644,1,,
Crocodylus_palustris,test,NaN,1,,
Myripristis_murdjan,test,1.69399929577729,1,,
Streptoprocne_biscutata,test,5.5773599410701,1,,
Callorhinus_ursinus,test,NaN,0,timeout,
Melanogrammus_aeglefinus,test,6.63728404919212,1,,
Lanius_tephronotus,test,0.881190042404931,1,,
Melozone_crissalis,test,2.42695221239461,1,,
Tyrannus_tyrannus,test,0.144968408096515,1,,
Callipepla_squamata,test,7.96632160396133,1,,
Hirundo_tahitica,test,0.820960870873695,1,,
Mycteria_americana,test,0.696054533345202,1,,
Thryssa_aestuaria,test,1.50489424586149,1,,
Fenneropenaeus_chinensis,test,16.70293709913,1,,
Ptychoramphus_aleuticus,test,2.11538823373093,1,,
Agapornis_roseicollis,test,0.535607617785223,1,,
Scomberomorus_queenslandicus,test,0.883303840598759,1,,
Dipsosaurus_dorsalis,test,8.22392844850954,1,,
Odontostilbe_paraguayensis,test,8.89344338664002,1,,
Setophaga_aestiva,test,0.639244548235765,1,,
Phaethon_aethereus,test,0.376970290561242,1,,
Bimastos_rubidus,test,4.68402511358673,1,,
Girardinus_falcatus,test,NaN,1,,
Vanellus_coronatus,test,1.1851574170299,1,,
Merops_orientalis,test,0.362854180411195,1,,
Scaphirhynchus_suttkusi,test,2.36280888588718,1,,
Ziphius_cavirostris,test,0.511601268585478,1,,
Ardenna_grisea,test,0.637010981127526,1,,
Calandrella_cinerea,test,1.26974827801265,1,,
Chasmistes_cujus,test,2.85682995895915,1,,
Toxostoma_rufum,test,0.289114812595936,1,,
Grus_monacha,test,0.828145362322354,1,,
Euthynnus_alletteratus,test,0.822402367631423,1,,
Stercorarius_parasiticus,test,1.09242580813725,1,,
Liolaemus_wiegmannii,test,10.8996576023946,1,,
Eremias_argus,test,9.8125904954851,1,,
Anas_platyrhynchos,test,5.52358469197936,1,,
Turdus_philomelos,test,0.271401903402758,1,,
Stercorarius_pomarinus,test,0.764903063471111,1,,
Centrocercus_urophasianus,test,5.40393370107137,1,,
Hypanus_dipterurus,test,NaN,1,,
Palaemonetes_varians,test,0.491105945555598,1,,
Mergus_merganser,test,2.76597004547191,1,,
Mytilopsis_sallei,test,2.56140427106406,1,,
Platichthys_stellatus,test,5.10678399645457,1,,
Eurycea_lucifuga,test,2.7132712965561,1,,
Phoenicopterus_chilensis,test,2.23849547886081,1,,
Cerastoderma_edule,test,7.64733555395192,1,,
Cichla_temensis,test,2.79988147202446,1,,
Cerorhinca_monocerata,test,0.620945149597445,1,,
Branta_canadensis,test,0.460574718189379,1,,
Speleomantes_imperialis,test,0.377527608455612,1,,
Alosa_pseudoharengus,test,2.36372959213802,1,,
Rhombosolea_plebeia,test,2.24908336001984,1,,
Doricha_eliza,test,0.226883945089927,1,,
Hirundo_rustica,test,0.163110582879641,1,,
Xanthocephalus_xanthocephalus,test,1.67558931605656,1,,
Sargocentron_rubrum,test,2.06901701609298,1,,
Amblyramphus_holosericeus,test,1.68666937782829,1,,
Parvaspina_collina,test,2.80109599079874,1,,
Pseudoleistes_virescens,test,0.940826548921131,1,,
Daphnia_pulex,test,1.98618703856487,1,,
Motacilla_alba,test,0.424263565920333,1,,
Vanellus_armatus,test,1.2601868335952,1,,
Parus_monticolus,test,0.552873364452334,1,,
Periparus_ater,test,0.805798599739991,1,,
Tetrao_urogallus,test,7.86997485336044,1,,
Corvus_monedula,test,0.733590818924321,1,,
Pagurus_bernhardus,test,3.94794572344654,1,,
Salvelinus_alpinus,test,NaN,0,predict_filter,
Hypsibius_convergens,test,1.80525844889919,1,,
Thalasseus_sandvicensis,test,0.630835417168113,1,,
Aphanopus_intermedius,test,2.0280107456328,1,,
Lophophanes_cristatus,test,0.457148290522607,1,,
Pelobates_fuscus,test,3.17761489366949,1,,
Porcellio_scaber,test,5.52727784337214,1,,
Torpedo_marmorata,test,52.3216329693703,1,,
Acipenser_stellatus,test,3.51445623672922,1,,
Cichla_intermedia,test,0.111972221762381,1,,
Ardea_alba,test,0.437316088290259,1,,
Fratercula_cirrhata,test,1.05350398885195,1,,
Acanthodactylus_harranensis,test,0.685667489740381,1,,
Potamorhina_latior,test,5.19950008728366,1,,
Geothlypis_trichas,test,0.931380821026373,1,,
Zenaida_macroura,test,1.97235115332369,1,,
Boleophthalmus_pectinirostris,test,2.27084759460816,1,,
Ardenna_tenuirostris,test,0.242524545673597,1,,
Zosterops_lateralis,test,0.410670138380898,1,,
Sporophila_plumbea,test,0.458038498143405,1,,
Acanthiza_inornata,test,0.231304763444299,1,,
Picoides_arcticus,test,1.6867016769029,1,,
Sula_nebouxii,test,0.225145827072536,1,,
Garrulus_glandarius,test,0.560017305243928,1,,
Crocodylus_mindorensis,test,0.996551346837458,1,,
Lepidonotothen_squamifrons,test,3.25391744256443,1,,
Rastrelliger_kanagurta,test,1.78536266666568,1,,
Gypaetus_barbatus,test,1.73776198130599,1,,
Chalcites_basalis,test,0.235280278654342,1,,
Pipilo_chlorurus,test,1.44601920402741,1,,
Actitis_macularius,test,1.94382335478208,1,,
Phlogophilus_harterti,test,1.29540813932119,1,,
Ursus_maritimus,test,7.42593297142594,1,,
Etropus_crossotus,test,4.25857849840067,1,,
Pseudopleuronectes_yokohamae,test,7.79239161519682,1,,
Brycon_melanopterus,test,23.4775284593595,1,,
Antigone_canadensis,test,1.82029760726663,1,,
Rattus_norvegicus_Wistar,test,NaN,0,predict_filter,
Cyprinodon_bovinus,test,1.31813274853902,1,,
Thalassarche_cauta,test,0.387354055351098,1,,
Empidonax_traillii,test,0.223934438289361,1,,
Riparia_riparia,test,0.318560101887747,1,,
Mysis_mixta,test,5.5947485780494,1,,
Amia_calva,test,5.25304713264976,1,,
Heosemys_spinosa,test,15.7975222726784,1,,
Larus_crassirostris,test,0.357995806414383,1,,
Parkesia_motacilla,test,0.395414990517236,1,,
Katsuwonus_pelamis,test,5.10361166545321,1,,
Stolephorus_indicus,test,3.68798236079728,1,,
Buteo_lagopus,test,0.324861682523127,1,,
Dryocopus_martius,test,1.3146581928248,1,,
Coregonus_kiyi,test,14.9286202902764,1,,
Ficedula_hypoleuca,test,1.54709104099743,1,,
Boaedon_fuliginosus,test,5.3392901332448,1,,
Cyprinodon_variegatus,test,8.36817691896521,1,,
Silurus_triostegus,test,4.58728386294995,1,,
Macquaria_ambigua,test,2.97644884657725,1,,
Chaetura_brachyura,test,0.423354846875663,1,,
Euphonia_hirundinacea,test,0.90603471404676,1,,
Falco_mexicanus,test,0.775827151574814,1,,
Sceloporus_jarrovii,test,5.47459768158262,1,,
Entosphenus_tridentatus,test,3.97690247753143,1,,
Lepidogobius_lepidus,test,5.37788358376875,1,,
Allocyttus_niger,test,0.572645223551929,1,,
Varanus_bengalensis,test,4.04938343808163,1,,
Molothrus_bonariensis,test,1.20847713374602,1,,
Bathyraja_griseocauda,test,0.276194176671938,1,,
Lagorchestes_conspicillatus,test,1.74595451696803,1,,
Bulweria_bulwerii,test,2.31744172972213,1,,
Antrostomus_vociferus,test,1.25015903717465,1,,
Alona_iheringula,test,1.80591134903295,1,,
Dendragapus_obscurus,test,3.44737885242232,1,,
Sardinella_gibbosa,test,0.900403564648916,1,,
Lagopus_lagopus,test,0.634385092153149,1,,
Sillago_burrus,test,1.48536530689785,1,,
Gyrinophilus_gulolineatus,test,6.04980460092224,1,,
Empidonax_oberholseri,test,1.46220034484595,1,,
Artemisiospiza_nevadensis,test,0.202767643981735,1,,
Anthus_spinoletta,test,0.334128818848273,1,,
Caranx_ignobilis,test,6.20947725491443,1,,
Phacellodomus_ruber,test,1.09359521396388,1,,
Antigone_antigone,test,0.445285423076908,1,,
Macomangulus_tenuis,test,7.0049152208234,1,,
Chiroxiphia_lanceolata,test,1.79824591053185,1,,
Gallotia_galloti,test,0.878391013546482,1,,
Todiramphus_cinnamominus,test,1.4283792716701,1,,
Gyps_coprotheres,test,0.257033757130805,1,,
Onychodactylus_japonicus,test,2.09146509772553,1,,
Melanitta_deglandi,test,1.43995616952466,1,,
Myiarchus_cinerascens,test,1.39345147473397,1,,
Elanus_caeruleus,test,4.47340894317827,1,,
Heteronotia_binoei_EA6,test,0.505393389262505,1,,
Probosciger_aterrimus,test,1.33218648524978,1,,
Foudia_rubra,test,1.57112085560143,1,,
Aerodramus_bartschi,test,0.581404902082143,1,,
Scytalopus_latrans,test,0.164505211808437,1,,
Scomberomorus_maculatus,test,1.83351115828809,1,,
Macquaria_novemaculeata,test,8.47775124605202,1,,
Gerlachea_australis,test,8.15312038138165,1,,
