Row,data_split,deb_loss,success,error_type,error_message
Amblygobius_phalaena,test,0.0954918979424799,1,,
Amblyopsis_rosae,test,0.0576277741059964,1,,
Amblyopsis_spelaea,test,0.104950417395758,1,,
Amblyraja_georgiana,test,0.402183029316585,1,,
Amblyraja_radiata,test,0.2193778629516,1,,
Amblyramphus_holosericeus,test,0.110581144177821,1,,
Ambystoma_maculatum,test,0.0775957324171978,1,,
Ambystoma_mexicanum,test,0.147543456001213,1,,
Ameiurus_catus,test,0.0789971170138197,1,,
Amia_calva,test,0.154427812506714,1,,
Ammocrypta_pellucida,test,0.222961443434387,1,,
Ammodramus_savannarum,test,0.101632283345496,1,,
Ammodytes_americanus,test,0.105518409334945,1,,
Ammodytes_personatus,test,0.0821243485903449,1,,
Ammodytes_tobianus,test,0.0756115186449549,1,,
Ammomanes_deserti,test,0.104158625336602,1,,
Ammospiza_caudacuta,test,0.104664540057816,1,,
Ammospiza_leconteii,test,0.104717432487956,1,,
Ammospiza_maritima,test,0.102394569266271,1,,
Amphiprion_ocellaris,test,0.295403146166498,1,,
Amphiuma_means,test,0.177647091375208,1,,
Amphiura_filiformis,test,0.183631997441913,1,,
Anabas_testudineus,test,0.102133103990517,1,,
Anarhichas_denticulatus,test,0.119949792679412,1,,
Anarhichas_minor,test,0.151140044486662,1,,
Anas_acuta,test,0.180397045712074,1,,
Anas_diazi,test,0.119584418719174,1,,
Anas_platyrhynchos,test,0.138731497267865,1,,
Anas_rubripes,test,0.111673650967105,1,,
Anas_sparsa,test,0.108419877158876,1,,
Anaxyrus_americanus,test,0.186621891427749,1,,
Anchoa_hepsetus,test,0.10065048140449,1,,
Anchoa_mitchilli,test,0.135122110547771,1,,
Anchoa_panamensis,test,0.0545651561005726,1,,
Anchoviella_guianensis,test,0.402722422072308,1,,
Andrias_davidianus,test,0.0956737939198227,1,,
Andrias_japonicus,test,0.244909687195528,1,,
Aneides_aeneus,test,0.289262331537257,1,,
Anodontostoma_chacunda,test,0.0888754415677461,1,,
Anolis_acutus,test,0.274939806987491,1,,
Anolis_carolinensis,test,0.0274386959558994,1,,
Anolis_gundlachi,test,0.0769267598504108,1,,
Anolis_opalinus,test,0.41088102316448,1,,
Anolis_sagrei,test,0.519413621975661,1,,
Anoplopoma_fimbria,test,0.155333124662694,1,,
Anous_cerulea,test,0.0280714314749374,1,,
Anous_minutus,test,0.0973016307551436,1,,
Anous_stolidus,test,0.112154224809959,1,,
Anous_tenuirostris,test,0.0972107048471725,1,,
Anoxypristis_cuspidata,test,0.0752713888437236,1,,
Anser_anser,test,0.460492719246104,1,,
Anser_caerulescens,test,0.0995511946337589,1,,
Anthobaphes_violacea,test,0.12735486164869,1,,
Anthracoceros_malayanus,test,0.12060798582308,1,,
Anthus_hellmayri,test,0.132473855131968,1,,
Anthus_pratensis,test,0.10606822168886,1,,
Anthus_rubescens,test,0.104281830402218,1,,
Anthus_spinoletta,test,0.102838870112021,1,,
Anthus_spragueii,test,0.106871229150121,1,,
Antigone_antigone,test,0.114178295261819,1,,
Antigone_canadensis,test,0.106472466015222,1,,
Antigone_rubicunda,test,0.118453945978587,1,,
Antigone_vipio,test,0.149577505145776,1,,
Antrostomus_vociferus,test,0.128721887064608,1,,
