    37.8	1.166278928
37.62	0.98120104
62.01	1.419223889
66.92	2.797928052
68.14	1.947814021
100.95	1.836846067
83.43	1.63410616
73.71	1.385252396
53	1.8537366
105.84	1.438943273
83.88	1.064984121
99.86	1.770983254
211.42	2.019396453
218.25	1.958940372
86.57	1.649692175
78.26	1.12486232
165.6	6.589340033
112.96	2.404711031
101.44	1.567628675
134.88	3.050837737
164.72	2.208153036
78.59	1.770428772
134.54	2.024543458
178.95	2.412206731
172.17	2.345185317
116.1	1.942912555
288.59	3.342852163
203.87	3.220988349
203.9	3.433543505
221.13	2.66403342
250.62	3.185616731
253.64	2.527743018
143.7	2.422793378
163.82	2.471051744
247.07	2.575341366
369.78	5.520353957
407.77	5.653498515
129.36	1.878916601
211.29	2.536165244
203.08	2.720526849
72.8	2.499206146
101.74	2.176897311
104.67	2.491629385
106.2	3.920092069
89.42	3.944093641
79.11	0.83230735
86.62	3.417929247
137.04	3.631317467
144.02	4.174835204
196.58	3.334538469
104.37	2.621092618
139.42	2.744463344
83.07	0.893262938
120.59	3.314311946
94.84	3.73858882
84.15	4.01066758
124.96	3.609652829
136.3	4.131375797
77.61	0.543328246
105.24	2.689491769
73.91	1.662952709
64.78	0.369872097
139.8	1.382790457
82.58	2.984912475
110.89	0.779387481
130.02	3.437090998
65.37	1.335137753
181.6	3.444925371
194.18	6.07143562
175.2	3.82308358
