0.49,0.048079105
0.568,0.116692567
0.577,0.074988367
0.649,0.057038536
0.677,0.076088972
0.679,0.092328727
0.69,0.082337419
0.761,0.086640218
1.133,0.149027497
1.141,0.134368483
1.159,0.233723619
1.214,0.219443588
1.544,0.240864
1.95,0.2792392
2.049,0.420045
2.073,0.410454
2.11,0.26375
2.111,0.7223164
2.13,0.3880509
2.15,0.24725
2.16,1.367197
2.17,0.70959
2.23,0.2740189
2.232,0.426312
2.271,0.247539
2.29,0.1854837
2.291,0.5652969
2.292,0.6675533
2.293,0.7010839
2.294,0.584715
2.357,0.325266
2.375,0.596125
2.38,0.1503763
2.385,0.279045
2.4,0.3328277
2.42,0.26378
2.43,0.2850747
2.431,0.356623
2.464,0.847616
2.471,0.229803
2.474,0.648188
2.495,0.2994
2.52,0.3274449
2.539,0.855643
2.54,0.30226
2.56,0.3063565
2.6,0.4192316
2.69,0.3843899
2.71,0.2497545
2.8,0.1406191
2.858,0.37154
2.873,0.301665
2.89,0.5404077
2.893,1.01255
2.93,0.2842956
2.97,1.028044
3,0.822448
3.001,1.192467
3.02,0.2697778
3.03,0.4043044
3.076,0.858204
3.09,1.546103
3.14,0.3772203
3.141,0.5206141
3.22,0.2631613
3.221,0.9046648
3.25,0.5456852
3.251,0.5535382
3.28,0.4011627
3.31,0.2966047
3.311,0.7304123
3.416,0.351848
3.44,0.5484271
3.458,0.757302
3.65,1.037036
3.79,0.3546502
